prop_forest,prop_decid,prop_conifer,prop_shrub,prop_grass,prop_water,prop_dev_light,prop_dev_heavy,prop_open,checklist_id,height,open_area,fhd_normal,understory_ratio,biomass,prop_oak,prop_spruce,species,time_observations_started,duration_minutes,effort_radius_m,species_observed,lon,lat
0.9742606790799562,0.5386089813800657,0.00547645125958379,0,0,0,0,0,0.024917853231106242,S57542396,23.37265058664175,0.009718691034672352,3.0076651756580057,0.7544762492179871,175.93499168982873,0.618222066161901,0,recr,16.8,54,1014,FALSE,-83.5806237,35.6718532
0.39939692982456143,0.25109649122807015,0.0013706140350877192,5.482456140350877e-4,0.4555921052631579,5.482456140350877e-4,5.482456140350877e-4,5.482456140350877e-4,0.534265350877193,S113220730,8.827043203207163,0.42958915118987745,2.1658063393372755,0.9660027439777668,51.39618946955754,0.30562900043643765,1.694746681216054e-4,recr,7.38333333333333,50,250,FALSE,-80.8286476,40.140393
0.2731519648255015,0.18054410552349548,0.02720527617477329,0.0032976092333058533,0.00989282769991756,0.007969222313822478,0.007969222313822478,0.007969222313822478,0.1308051662544655,S91198938,11.777440107785738,0.284672084909219,2.4401501417160034,0.9329234911845281,62.27090864915114,0.4765068474734193,0,recr,18.05,15,250,FALSE,-86.8626635,33.3602359
0.9687414313134083,0.7057855771867289,0.003290375651220181,0,0,0,0,0,0.030984370715656705,S114528520,25.037988662719727,0.03397451438164959,3.000813086827596,0.6910795122385025,214.074826558431,0.37358537379974643,0,recr,11.2166666666667,46,787.5,FALSE,-83.394547,35.405379
0.2685134393856281,0.2276467361492046,0.015633571036752607,0.006856829402084476,0.4890290729566648,0,0,0,0.5943499725726824,G6906577,10.271469593048096,0.4510625248605555,2.0088154077529907,0.9788966612382368,60.45845534584739,0.37198868618327535,0,recr,8.15,60,250,FALSE,-83.733839,36.107119
0.23243688254665204,0.15587266739846323,0.009604829857299671,0.0013721185510428102,0.6405049396267838,0.012074643249176729,0.012074643249176729,0.012074643249176729,0.7244785949506037,S92266192,6.3656408957072665,0.5857200814144952,1.8374297874314445,0.9658850048269544,35.91415596008301,0.6104593123960947,0,recr,7.38333333333333,6,1036,FALSE,-86.53579,34.290847
0.9508916323731138,0.32482853223593966,0.0345679012345679,0.0019204389574759945,0.009602194787379973,0,0,0,0.04746227709190672,S57590983,18.75888156890869,0.018372380698565394,2.823310920170375,0.9190447798797062,119.79985918317523,0.5048808946796046,0,recr,10.4,56,965.5,FALSE,-82.7784054,35.3530411
0.9428336980306345,0.8643326039387309,0.011487964989059081,0,2.735229759299781e-4,0,0,0,0.05470459518599562,S114973495,14.86031568967379,0.1257756922680598,2.5345077698047342,0.9222382948948786,65.11631422776442,0.5328790506350976,7.551650480223779e-4,recr,5.36666666666667,88,965.5,FALSE,-77.2678006,40.0924937
0.2878663379895919,0.17009038619556285,0.0016433853738701725,0.002738975623116954,0.3242947137770474,0.029580936729663106,0.029580936729663106,0.029580936729663106,0.628594905505341,G645327,5.619919061660767,0.6049362399748394,2.17512560742242,0.8814648517540523,97.55465534755162,0.1448082225790333,0.008018106368749781,recr,15.5,70,804.5,FALSE,-79.4520092,40.2140793
0.05921052631578947,0.047697368421052634,2.7412280701754384e-4,0,0.31277412280701755,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.44764254385964913,S115260513,7.471156971795218,0.5548320284911564,2.0390895094190324,0.9424297724451337,46.75323935917446,0.46244085761698966,0,recr,20.1333333333333,17,250,FALSE,-80.3877139,37.1237636
0.8240613866812826,0.6629213483146067,0.005206906001644286,0.028226911482597972,8.22143052891203e-4,0.0967388325568649,0.0967388325568649,0.0967388325568649,0.07919978076185256,S58131201,17.205197402409144,0.11618563053863389,2.8162734167916432,0.8219276794365474,109.31692014421735,0.45694047172405305,0.002269408166633618,recr,19.8333333333333,38,250,FALSE,-75.2521849,41.3293888
0.6319102353585112,0.2742200328407225,0.09824849480021894,0.013136288998357963,0.19923371647509577,8.210180623973727e-4,8.210180623973727e-4,8.210180623973727e-4,0.3319649698960044,S70534165,16.24950276888334,0.20847254361097628,2.617022936160748,0.89043711240475,104.92405465932993,0.43753012460321494,0,recr,10.1166666666667,8,250,FALSE,-83.650033,35.782978
0.014814814814814815,0.013717421124828532,0,0,0.01262002743484225,0.300960219478738,0.300960219478738,0.300960219478738,0.06886145404663924,S19118367,5.366458012507512,0.5816280979376572,1.7553894519805908,0.9935990480276254,21.81061678666335,0.3519744324010043,0,recr,19.1666666666667,30,250,FALSE,-82.5902849,38.4189065
0.7103315976979995,0.34721841600438474,0.018087147163606467,0.003288572211564812,0.1830638531104412,0.001644286105782406,0.001644286105782406,0.001644286105782406,0.2762400657714442,S90824035,14.161772932325091,0.16993362536387785,2.3052927425929477,0.9611215506281171,61.56914683750698,0.3031492011715536,0,recr,11.2333333333333,104,977.5,FALSE,-78.344973,39.095707
0.4842422581529186,0.3735269936969033,0,0.0021923814743765417,0.27541792271855303,0,0,0,0.38476294875308303,S46878727,8.931413292884827,0.4454617612063885,2.1271489461263022,0.9367260088523229,50.346304416656494,0.3722574964102934,0.0010224035428661976,recr,19,60,250,FALSE,-80.0270426,40.7460974
0.8922697368421053,0.5038377192982456,0.19270833333333334,0.0043859649122807015,0.02850877192982456,0,0,0,0.10032894736842106,G2503590,19.5378452028547,0.08060397407306093,2.979549969945635,0.7186445253235954,166.27150998796736,0.0416558242397232,0.018987112725983638,recr,10.25,12,250,FALSE,-75.80259,42.770516
0.17632518538862949,0.12524031859379292,0.041197473221642404,0.0021971985718209283,0.03625377643504532,0.44658060972260366,0.44658060972260366,0.44658060972260366,0.226036803076078,S101038148,14.186111552374703,0.3463596712265696,2.366173582417624,0.8469899935381753,81.67263644082206,0.41123048472418516,0,recr,12.95,5,250,FALSE,-85.8172496,32.7480879
0.9091657519209659,0.5806805708013172,0.05598243688254665,0,0.001646542261251372,0,0,0,0.08068057080131723,S42233972,20.986772884022106,0,2.9656881635839287,0.7637132189490579,138.1960352117365,0.7081615448323583,0,recr,8.55,5,250,FALSE,-79.3058369,37.7397618
0.9141289437585733,0.5555555555555556,0.03155006858710562,0,5.486968449931413e-4,0,0,0,0.0803840877914952,G5579406,15.869857106889997,0.021894514228084257,2.610109737941197,0.9248332040650504,95.40730258396694,0.5373921118425297,0.005074160159388675,recr,14.4333333333333,54,1270,FALSE,-77.7736314,41.2359362
0.4465460526315789,0.44106359649122806,2.7412280701754384e-4,0.05482456140350877,0.014528508771929825,0.19298245614035087,0.19298245614035087,0.19298245614035087,0.1269188596491228,S114526330,17.160206501300518,0.1991716266538088,2.57553336253533,0.8244524643971369,128.29101973313553,0.31327921717030427,0,recr,12.8333333333333,40,804.5,FALSE,-80.8832467,37.6440899
0.9464041564123599,0.655728739403883,0.10418375717801477,0.0016406890894175555,0,0,0,0,0.05304894722450096,S30299419,19.144751412527903,0.08436104868139539,2.8272500719342912,0.7917059319359916,136.5667337690081,0.6294488443531546,0.0013377324806596444,recr,10.1,34,1046,FALSE,-79.1755164,40.1182936
0.827661909989023,0.38830954994511524,0.03649835345773875,0,0.05845225027442371,8.23271130625686e-4,8.23271130625686e-4,8.23271130625686e-4,0.15916575192096596,S113065775,17.35748549870082,0.09390117573950972,2.7735034227371216,0.8345019178731101,113.0511965070452,0.6728585002240859,0.003310107281063518,recr,13.6666666666667,14,250,FALSE,-74.9483174,41.4591916
0.06955093099671412,0.05093099671412924,5.47645125958379e-4,0,0.002738225629791895,0,0,0,0.6607338444687842,S14437763,18.676789650550255,0.086073668996015415,2.795441664182223,0.8338998418587905,119.49470989520734,0.5858731350599555,0.0014956649419916577,recr,19.9166666666667,15,402.5,FALSE,-82.3292685,35.620701
0.387565050671049,0.3757874554916461,0,0.00958641468090934,0.5212270610791564,0,0,0,0.5886058614078334,G2545839,11.192357833568867,0.4339410788737811,2.290214932881869,0.9036526038096502,73.07374220628004,0.4716410338773736,0,recr,9.95,15,250,FALSE,-81.3490909,37.0161734
0.2313391877058178,0.1786498353457739,0.002469813391877058,0.005762897914379802,0.03704720087815587,0.11470911086717893,0.11470911086717893,0.11470911086717893,0.45197585071350166,S24308594,8.626268056722788,0.5552728932637435,1.764569328381465,0.9398269515771133,40.46025408231295,0.15408754108576714,9.88032723356047e-4,recr,20.4666666666667,19,250,FALSE,-76.9371486,41.2407226
0.8204003290375651,0.5322182615848643,0.029339182890046615,0.010967918837400604,0.07211406635590896,0,0,0,0.1672607622703592,S71138573,20.4922886628371,0.11138239209181987,2.7482818823594313,0.7761512582118695,145.77581845797025,0.5234953139218609,0,recr,11.3666666666667,50,804.5,FALSE,-81.3680418,36.3244025
