prop_forest,prop_decid,prop_conifer,prop_shrub,prop_grass,prop_water,prop_dev_light,prop_dev_heavy,prop_open,checklist_id,height,open_area,fhd_normal,understory_ratio,biomass,prop_oak,prop_spruce,species,time_observations_started,duration_minutes,effort_radius_m,species_observed,lon,lat
0.5135135135135135,0.10810810810810811,0,0,0.3783783783783784,0,0,0,0.4864864864864865,S91964843,6.870118808746338,0.5932572841644287,1.9045681715011598,0.9514520406723023,35.488311195373534,0.2735408924520016,0,blbw,9.33333333333333,115,250,FALSE,-77.6302751,40.8299249
0,0,0,0,0.71875,0,0,0,0.8125,S30374127,6.367393970489502,0.5508489012718201,1.9190565347671509,0.9845202565193176,27.96371841430664,NA,NA,blbw,8,10,250,FALSE,-81.5933575,39.8076933
0.9714285714285714,0,0.14285714285714285,0,0,0,0,0,0.02857142857142857,S70545072,17.816553751627605,0,2.806660016377767,0.8662893176078796,168.81283569335938,0.2644561249230589,0.004989056076322283,blbw,10.6666666666667,83,957.5,FALSE,-77.4940754,41.5535257
0.78125,0.78125,0,0,0,0,0,0,0.21875,S71399118,13.053156216939291,0.174950381120046,2.6107444763183594,0.8952992757161459,80.98595937093098,0.6687748420696992,0,blbw,7.91666666666667,8,250,FALSE,-77.9621465,39.0164791
0,0,0,0,0,0,0,0,1,S37656998,5.407137870788574,0.707922359307607,1.6155102252960205,0.9879084825515747,21.06711196899414,NA,NA,blbw,7.73333333333333,7,250,FALSE,-78.1331371,42.4384123
0.7297297297297297,0.21621621621621623,0,0,0,0,0,0,0.2702702702702703,G3375710,16.277868270874023,0.17375262081623077,2.7671210765838623,0.9519997239112854,112.35005187988281,0.17750558798276894,0,blbw,8.08333333333333,42,250,FALSE,-76.6099234,41.4367246
0.3235294117647059,0.2647058823529412,0,0,0.058823529411764705,0,0,0,0.6764705882352942,S30367082,16.276145935058594,0.2076880931854248,2.682744026184082,0.8003835082054138,133.4769744873047,0.3153000751984879,0.009976605956371013,blbw,7.86666666666667,10,250,FALSE,-75.8800241,41.9623802
0.2,0,0,0,0.37142857142857144,0,0,0,0.6571428571428571,G8636816,5.926877021789551,0.5382039546966553,1.76975679397583,0.9991528391838074,22.8597469329834,NA,NA,blbw,8.6,11,250,FALSE,-77.787262,39.596239
0.42857142857142855,0.42857142857142855,0,0,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0,G8595834,11.712490717569986,0.26706400513648987,2.2957367102305093,0.9420820474624634,63.70881652832031,0.5825236439704895,0,blbw,13.9,42,250,FALSE,-76.123184,40.7838619
0.7777777777777778,0.4166666666666667,0,0,0,0,0,0,0.2222222222222222,S91433904,15.720108604431152,0.1458735629916191,2.7457323551177977,0.8643655776977539,102.86620788574218,0.6206596913532569,0.008408468503218431,blbw,14.35,10,250,FALSE,-74.6945686,41.279676
