prop_forest,prop_decid,prop_conifer,prop_shrub,prop_grass,prop_water,prop_dev_light,prop_dev_heavy,prop_open,checklist_id,height,open_area,fhd_normal,understory_ratio,biomass,prop_oak,prop_spruce,species,time_observations_started,duration_minutes,effort_radius_m,species_observed,lon,lat
0.4864391951006124,0.39195100612423445,0.04636920384951881,0.0017497812773403325,0.32852143482064744,0.11548556430446194,0.11548556430446194,0.11548556430446194,0.3665791776027997,S24421173,8.814231236775717,0.46060416102409363,2.019588033358256,0.9389505916171603,38.2436466217041,0.30338704856598214,1.984092787924138e-4,bwwa,18.5,60,804.5,FALSE,-82.516785,39.175906
0,0,0,0,0,0,0,0,0.0774617067833698,S38344688,6.693824529647827,0.458350012699763,1.997097995546129,0.9832788772053189,31.77710829840766,NA,NA,bwwa,10.0166666666667,10,250,FALSE,-86.7599836,33.5430952
0.630377524143986,0.3775241439859526,0.1202809482001756,0.024143985952589993,0.21027216856892011,0,0,0,0.2989464442493415,S70874608,15.67115604877472,0.1540783751406707,2.68979075551033,0.8770780488848686,130.93831825256348,0.4941805142931925,0,bwwa,11.1833333333333,7,619.5,FALSE,-85.015328,34.031779
0.7750109217999126,0.6448230668414154,4.3687199650502403e-4,0,0.15945827872433377,4.3687199650502403e-4,4.3687199650502403e-4,4.3687199650502403e-4,0.2236784622105723,S46696324,14.41625964641571,0.22492056339979172,2.4728710055351257,0.9049850255250931,70.02179384231567,0.3587545505878628,1.2288936542084272e-4,bwwa,7.25,25,322,FALSE,-78.4852908,39.0448884
0.5922840859272249,0.31521262604121,0.010960105217010083,0,0.00263042525208242,0.39237176676896096,0.39237176676896096,0.39237176676896096,0.01446733888645331,S58158485,19.632904529571533,0.11261943250428885,2.8650412559509277,0.7408141046762466,129.18659210205078,0.640693596123008,3.0865054233419567e-4,bwwa,8.25,15,250,FALSE,-72.7789066,42.230791
0.7982494529540481,0.7339168490153173,0.00175054704595186,0.022757111597374178,0.025820568927789934,0,0,0,0.12997811816192562,S91828174,22.738171100616455,0.060430722893215716,3.0054445266723633,0.7149715945124626,187.7535924911499,0.5460107993241508,9.335460794782866e-4,bwwa,10.4833333333333,16,250,FALSE,-80.669446,38.831015
0.8369755244755245,0.2875874125874126,0.026223776223776224,0,0.015734265734265736,0,0,0,0.07823426573426573,S92087869,20.45027208328247,0.053720918484032154,2.8102386593818665,0.7402973994612694,164.3616075515747,0.4422209595889594,0.001238602246664247,bwwa,9.7,10,250,FALSE,-77.1517047,41.0497843
0.08198866114260794,0.028347143480157,0,0,0.3314435237679895,0,0,0,0.878761447884867,S24007992,4.692683279514313,0.6981701478362083,1.5389746874570847,0.9966810867190361,16.38735580444336,0.29128153012296576,0.0068683272877404855,bwwa,8.5,25,804.5,FALSE,-77.838993,40.3230931
0.687089715536105,0.07921225382932166,0.011378555798687089,0.006564551422319475,0.03150984682713348,0.11028446389496718,0.11028446389496718,0.11028446389496718,0.13698030634573305,S57423860,23.866043090820313,0.024335469701327384,2.8700835704803467,0.7750590965151787,185.48135948181152,0.48794469256105655,0,bwwa,10.4166666666667,85,949.5,FALSE,-84.3378139,36.8400646
0.9649737302977233,0.38047285464098074,0.0013134851138353765,0,0,0,0,0,0.03502626970227671,S57769910,22.326554404364693,0.04859795317881637,2.9467457665337458,0.7644119395150079,290.4666866726345,0.5857675872028909,0,bwwa,13.5833333333333,5,250,FALSE,-83.644367,37.848757
0.571366215626364,0.29244871235268444,0,0.013094718463553033,0.0759493670886076,0.19860323003055436,0.19860323003055436,0.19860323003055436,0.17372326494980359,G5470221,19.203186511993408,0.06984175607794896,2.940324991941452,0.6876721531152725,266.4712200164795,0.24452100113362082,0.012674568311968263,bwwa,7.81666666666667,7,1529,FALSE,-79.4777116,40.8720355
0.9663167104111986,0.9234470691163604,0,0,0,0,0,0,0.03237095363079615,S58468669,18.54621908399794,0.020311235553688474,2.8784887525770397,0.8863402340147231,120.6314926147461,0.41251910803839564,7.766434903965154e-4,bwwa,12.3,14,334.5,FALSE,-75.9855614,40.6361396
0.8040244969378828,0.2073490813648294,0.05511811023622047,0.01268591426071741,0.10148731408573929,0.0021872265966754157,0.0021872265966754157,0.0021872265966754157,0.18241469816272965,S46870204,16.877074122428894,0.1192971479613334,2.8579652905464172,0.7438280656933784,210.10667037963867,0.4752287991253298,2.092108633961568e-4,bwwa,8.75,50,250,FALSE,-73.277699,41.779438
