prop_forest,prop_decid,prop_conifer,prop_shrub,prop_grass,prop_water,prop_dev_light,prop_dev_heavy,prop_open,checklist_id,height,open_area,fhd_normal,understory_ratio,biomass,prop_oak,prop_spruce,species,time_observations_started,duration_minutes,effort_radius_m,species_observed,lon,lat
0.6801801801801802,0.4155405405405405,0.033783783783783786,0.024774774774774775,0.15653153153153154,0.015765765765765764,0.015765765765765764,0.015765765765765764,0.26126126126126126,G8594052,17.885703722635906,0.20134126643339792,2.772921562194824,0.7330827713012695,125.5498275756836,0.24747380703458866,0.001098341230352427,gwwa,9.5,39,250,FALSE,-74.636433,41.817033
0.09049773755656108,0.07692307692307693,0.0011312217194570137,0.0011312217194570137,0.053167420814479636,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.4445701357466063,S24398787,7.210442543029785,0.4986122747262319,1.6795796553293865,0.9976562857627869,28.327361424763996,0.14684419557452202,0.09755579318319048,gwwa,9.48333333333333,50,804.5,FALSE,-75.8604277,41.2909423
0.11963882618510158,0.0981941309255079,0,0,0.06433408577878104,0,0,0,0.3544018058690745,G5604348,7.061179796854655,0.5198428134123484,2.0349875688552856,0.9698015252749125,42.86882464090983,0.15325703927478992,0,gwwa,9.61666666666667,8,250,FALSE,-77.2113982,40.7473616
0.4644870349492672,0.3979706877113867,0,0,0.12175873731679819,0,0,0,0.23675310033821872,S92013262,10.072382609049479,0.44671760002772015,2.2841240564982095,0.9348602692286173,59.04252370198568,0.19149938537408703,4.968610691263321e-4,gwwa,18.5166666666667,6,250,FALSE,-77.980177,40.196017
0.25871766029246346,0.05174353205849269,0.10911136107986502,0,0.437570303712036,0.0719910011248594,0.0719910011248594,0.0719910011248594,0.6152980877390326,S92186061,9.16767946879069,0.5027684072653452,2.0875107844670615,0.9351956049601237,64.40910720825195,0.24091037784597383,0.0022902897314021464,gwwa,9.91666666666667,71,804.5,FALSE,-81.9703245,40.0311716
0.5677200902934537,0.48645598194130923,0,0.01580135440180587,0.291196388261851,0.020316027088036117,0.020316027088036117,0.020316027088036117,0.36681715575620766,S90886837,8.423234621683756,0.3930846055348714,2.1941797733306885,0.9855515758196512,42.395895640055336,0.37713283626948346,0,gwwa,16.25,30,402.5,FALSE,-80.8657641,40.6224394
0.8918918918918919,0.5743243243243243,0,0.010135135135135136,0.04617117117117117,0,0,0,0.10698198198198199,S14793401,14.719493389129639,0.10501754283905029,2.606402635574341,0.9816998541355133,83.59559631347656,0.13312639407020327,0.0011193486976017262,gwwa,10.3,1,250,FALSE,-76.42963,41.48099
0.3370913190529876,0.1555806087936866,0.029312288613303268,0.012401352874859075,0.34498308906426156,0.13641488162344984,0.13641488162344984,0.13641488162344984,0.5219842164599775,S38104623,7.680672963460286,0.5385341743628184,2.0208458503087363,0.9247582952181498,48.691948572794594,0.21276922959050182,0.001413209469250913,gwwa,7.5,75,250,FALSE,-75.8251101,41.7044309
0.7301587301587301,0.4523809523809524,0.030612244897959183,0,0.018140589569160998,0.1417233560090703,0.1417233560090703,0.1417233560090703,0.11791383219954649,S19224101,21.5753231048584,0.06996792368590832,2.8093841075897217,0.7959816753864288,142.2992057800293,0.5092500778905574,0.002215509373872053,gwwa,13.25,105,250,FALSE,-75.2642602,41.8669442
0.536723163841808,0.4689265536723164,0.0022598870056497176,0,0.12768361581920903,0.0011299435028248588,0.0011299435028248588,0.0011299435028248588,0.4485875706214689,S113633517,8.715948581695557,0.38914425174395245,1.9185840288798015,0.9582215547561646,33.876102447509766,0.2857346559380867,7.866095241747405e-4,gwwa,18.8666666666667,11,250,FALSE,-76.9387734,40.7528514
