prop_forest,prop_decid,prop_conifer,prop_shrub,prop_grass,prop_water,prop_dev_light,prop_dev_heavy,prop_open,checklist_id,height,open_area,fhd_normal,understory_ratio,biomass,prop_oak,prop_spruce,species,time_observations_started,duration_minutes,effort_radius_m,species_observed,lon,lat
0.4767409078094164,0.4068226670425712,0.031012122920778123,0.0067662813645334085,0.3422610656893149,0.0919086552015788,0.0919086552015788,0.0919086552015788,0.39610938821539327,S24421173,8.851762078025125,0.45667180689898407,2.031596378846602,0.9393494183366949,38.77655254710805,0.31331176213930295,1.402863076733863e-4,bwwa,18.5,60,804.5,FALSE,-82.516785,39.175906
0,0,0,0,5.654509471303364e-4,0,0,0,0.06898501554990105,S38344688,6.468600316481157,0.47688302397727966,1.9212871464816006,0.9862211021510038,29.775278178128328,NA,NA,bwwa,10.0166666666667,10,250,FALSE,-86.7599836,33.5430952
0.6238014664410604,0.41173152848279754,0.09249858996051889,0.023124647490129723,0.21658206429780033,2.820078962210942e-4,2.820078962210942e-4,2.820078962210942e-4,0.31218274111675126,S70874608,14.515128649198092,0.22564067265305382,2.6042691469192505,0.8767481400416448,119.83976510854868,0.5107407504403964,0,bwwa,11.1833333333333,7,619.5,FALSE,-85.015328,34.031779
0.830890642615558,0.6758737316798196,0.009019165727170236,0,0.11753100338218715,2.818489289740699e-4,2.818489289740699e-4,2.818489289740699e-4,0.16798196166854565,S46696324,14.524086218613844,0.21085002445257628,2.452320300615751,0.910784125328064,72.14996220515324,0.4035377520381217,7.431005475312006e-5,bwwa,7.25,25,322,FALSE,-78.4852908,39.0448884
0.6531531531531531,0.34234234234234234,0.019144144144144143,0,0.003941441441441441,0.31475225225225223,0.31475225225225223,0.31475225225225223,0.030405405405405407,S58158485,19.027443959162785,0.11177342779074724,2.8250047793755164,0.772315149123852,122.97989830603966,0.6227623808876275,2.0993067796980686e-4,bwwa,8.25,15,250,FALSE,-72.7789066,42.230791
0.8282485875706215,0.769774011299435,0.0011299435028248588,0.01751412429378531,0.03305084745762712,0,0,0,0.11779661016949153,S91828174,23.478563748873196,0.047009071765037685,3.02550378212562,0.698815235724816,203.61414924034705,0.5603113662612554,5.775693371358625e-4,bwwa,10.4833333333333,16,250,FALSE,-80.669446,38.831015
0.8559345926134762,0.3467719199323372,0.025373555117000283,0,0.022836199605300252,0,0,0,0.07950380603326755,S92087869,20.43404461787297,0.04224000298059904,2.8421129813561072,0.7704731684464675,162.36164210392877,0.47398030639613176,8.205698605045132e-4,bwwa,9.7,10,250,FALSE,-77.1517047,41.0497843
0.1178631995477671,0.05794234030525721,0.006218202374222725,5.652911249293386e-4,0.35132843414358395,0,0,0,0.8448275862068966,S24007992,5.0750101162837105,0.6691197844652029,1.5813451363490179,0.9938666637127216,17.916266514704777,0.26749170894491464,0.004964217443817428,bwwa,8.5,25,804.5,FALSE,-77.838993,40.3230931
0.7684269980231573,0.0785088957921491,0.009884213499011578,0.0073425585992657446,0.021180457497881954,0.08189776899181023,0.08189776899181023,0.08189776899181023,0.10336063258966394,S57423860,23.90692949295044,0.01859124986610065,2.932897706826528,0.7589933127164841,193.20475641886392,0.5031468925595681,0,bwwa,10.4166666666667,85,949.5,FALSE,-84.3378139,36.8400646
0.9710755405784892,0.37573715248525696,0.001965739960685201,0,0,0,0,0,0.028924459421510812,S57769910,22.278502305348713,0.04241232884426912,2.947952707608541,0.7700105557839075,278.30896759033203,0.5685131932984333,0,bwwa,13.5833333333333,5,250,FALSE,-83.644367,37.848757
0.6012390875809631,0.31962827372571107,0,0.021120811039143903,0.09969022810475922,0.15770205575894114,0.15770205575894114,0.15770205575894114,0.19656434807096593,G5470221,19.65800865491231,0.07562345898865412,2.967661956946055,0.671870176990827,279.14133326212567,0.24248691110203976,0.01456942006981239,bwwa,7.81666666666667,7,1529,FALSE,-79.4777116,40.8720355
0.9704558244231851,0.9268429938097917,0,0,0,0,0,0,0.028700056274620148,S58468669,18.655404697765004,0.0233338883315975,2.889485987749967,0.8693146922371604,120.28318786621094,0.42631191568455706,5.16442299659608e-4,bwwa,12.3,14,334.5,FALSE,-75.9855614,40.6361396
0.8217403548296255,0.26555899746550266,0.03773584905660377,0.016051816389749365,0.08645451985356238,0.0014080540692762602,0.0014080540692762602,0.0014080540692762602,0.16868487749929598,S46870204,17.283681696111504,0.10623475689102303,2.8419297608462246,0.7627895474433899,194.40847778320313,0.5199002362171802,1.8276445456085085e-4,bwwa,8.75,50,250,FALSE,-73.277699,41.779438
0.3165305547733033,0.16840326668544073,0.009293156857223317,0,0.207828780625176,0.14700084483244158,0.14700084483244158,0.14700084483244158,0.44325542100816673,S71648332,6.243924754006522,0.6278134030955178,1.7986310379845756,0.9842390247753688,29.434374128069198,0.40034504947911237,0.003948933846763933,bwwa,17.9666666666667,54,250,FALSE,-79.0620728,40.0282593
0.925091523514503,0.23570825119684596,0.1638974936637567,0.007885102787947058,0,0,0,0,0.06420726555899746,S58530346,20.093199949998123,0.005496507832923761,2.930198706113375,0.8476921549210181,156.6591321505033,0.06466855263048082,0.47693590186931817,bwwa,17.8666666666667,113,804.5,FALSE,-83.1376433,35.4639557
0.530106921778278,0.4153066966797974,0.009848058525604952,0.0016882386043894203,0.09482273494653912,0.010973550928531233,0.010973550928531233,0.010973550928531233,0.42121553179516036,S71509594,9.654340670658993,0.42490947934297413,2.1672136325102587,0.9306638378363389,47.36235237121582,0.263753621929399,0.0013049708212458835,bwwa,15.9166666666667,25,250,FALSE,-76.3759232,40.7520036
0.44736099350832625,0.2664408693197855,0.09624611910810048,2.822466836014677e-4,0.06830369743155518,0.2695455828394016,0.2695455828394016,0.2695455828394016,0.1622918430708439,S30874932,15.684261101942797,0.17069924852022758,2.482946432553805,0.8847166987565848,97.33506716214694,0.3172359896626494,2.750295935942724e-4,bwwa,19.9333333333333,26,250,FALSE,-81.2033545,40.5593105
0.14906832298136646,0.10304912478825522,2.82326369282891e-4,5.64652738565782e-4,0.00564652738565782,0.0722755505364201,0.0722755505364201,0.0722755505364201,0.12027103331451157,S46786183,6.401261843167818,0.5175026150850149,1.8517427169359648,0.987222588979281,27.57042437333327,0.3287235272593814,9.342742781353812e-4,bwwa,6.03333333333333,150,1046,FALSE,-76.8851503,40.3141147
0.9718071609811108,0.9647589512263886,0,0,0,0,0,0,0.02791091062870031,S24066729,21.993054798671178,0.014373856164248926,2.9731922830854143,0.729248800448009,161.64857482910156,0.3753620174136197,3.516268225694891e-4,bwwa,11.2666666666667,12,250,FALSE,-78.4886456,38.4198389
0.47344632768361583,0.4194915254237288,0,0.015819209039548022,0.21864406779661016,0,0,0,0.5050847457627119,S57387716,13.487980929287998,0.30975539169528266,2.424901767210527,0.8864006237550215,74.89707530628552,0.5077857441597453,0,bwwa,7.96666666666667,1,250,FALSE,-82.836211,35.487519
0.09329199549041714,0.033821871476888386,0,0.001972942502818489,0.004509582863585118,0.0899098083427283,0.0899098083427283,0.0899098083427283,0.10343855693348365,S38015353,8.912406517909123,0.2893889672481097,2.0291313116367045,0.9799709916114807,37.87057348398062,0.37242157315777147,2.83060245441668e-4,bwwa,9.75,40,563.5,FALSE,-79.9684954,39.6424788
